t,i,k,hs02_desc,section,section_name,v,share
2019,398,730441,"Steel, stainless: cold-drawn or cold-rolled, tubes and pipes of circular cross-section",15,Base metals and articles of base metal,17.616,2.7858833743275587e-7
2019,398,730449,"Steel, stainless: (excluding cold-drawn or cold-rolled), tubes and pipes of circular cross-section",15,Base metals and articles of base metal,6.552999999999999,1.0363245772007544e-7
2019,398,730451,"Steel, alloy n.e.s. in heading no. 7304: cold-drawn or cold-rolled, tubes and pipes of circular cross-section",15,Base metals and articles of base metal,23.386,3.6983803696653204e-7
2019,398,730459,"Steel, alloy n.e.s. in heading no. 7304: (excluding cold-drawn or cold-rolled), tubes and pipes of circular cross-section",15,Base metals and articles of base metal,3147.3210000000004,4.9773326791394115e-5
2019,398,730490,"Iron or steel: tubes, pipes and hollow profiles, seamless, n.e.s. in heading no. 7304",15,Base metals and articles of base metal,2696.11,4.263764773137077e-5
2019,398,730511,"Iron or steel: line pipe of a kind used for oil or gas pipelines, longitudinally submerged arc welded, external diameter exceeds 406.4mm",15,Base metals and articles of base metal,2131.091,3.370215137420011e-5
2019,398,730512,"Iron or steel: line pipe of a kind used for oil or gas pipelines, longitudinally welded external diameter exceeds 406.4mm",15,Base metals and articles of base metal,485.463,7.6773575190235e-6
2019,398,730519,"Iron or steel: line pipe of a kind used for oil or gas pipelines, (other than longitudinally welded), external diameter exceeds 406.4mm",15,Base metals and articles of base metal,76.514,1.2100311109406155e-6
2019,398,730531,"Iron or steel: tubes and pipes (other than line pipe or casing of a kind used for oil or gas pipelines), longitudinally welded, external diameter exceeds 406.4mm",15,Base metals and articles of base metal,783.81,1.239556793614716e-5
2019,398,730539,"Iron or steel: tubes and pipes (other than line pipe or casing of a kind used for oil or gas pipelines), (other than longitudinally welded), external diameter exceeds 406.4mm",15,Base metals and articles of base metal,50.584,7.999609707480997e-7
2019,398,730590,"Iron or steel: tubes and pipes, n.e.s. in heading no. 7305, external diameter exceeds 406.4mm",15,Base metals and articles of base metal,2.935,4.641557506614092e-8
2019,398,730610,"Iron or steel: line pipe of a kind used for oil or gas pipelines, n.e.s.",15,Base metals and articles of base metal,706.947,1.118001756261776e-5
2019,398,730620,"Iron or steel: casing and tubing of a kind used in drilling for oil and gas, n.e.s.",15,Base metals and articles of base metal,185.883,2.9396478160202636e-6
2019,398,730630,"Iron or non-alloy steel: tubes and pipes, welded, of circular cross-section",15,Base metals and articles of base metal,5848.944,9.24981598942605e-5
2019,398,730640,"Steel, stainless: tubes and pipes, welded, of circular cross-section",15,Base metals and articles of base metal,187.60000000000002,2.9668013227966057e-6
2019,398,730650,"Steel, alloy: n.e.s. in heading no. 7306, tubes and pipes, welded, of circular cross-section",15,Base metals and articles of base metal,25.521,4.036020072446278e-7
2019,398,730660,"Iron or steel: n.e.s. in heading no. 7306, tubes, pipes and hollow profiles, welded, of non-circular cross-section",15,Base metals and articles of base metal,467.135,7.387509253329384e-6
2019,398,730690,"Iron or steel: tubes, pipes and hollow profiles n.e.s. in heading no. 7306",15,Base metals and articles of base metal,189.16899999999998,2.991614282687159e-6
2019,398,730711,"Cast iron: cast fittings, of non-malleable cast iron",15,Base metals and articles of base metal,6.9,1.0912009129689008e-7
2019,398,730719,"Iron or steel: cast fittings, other than of non-malleable cast iron",15,Base metals and articles of base metal,16.024,2.5341164390454587e-7
2019,398,730721,"Steel, stainless: tube or pipe fittings, flanges, of stainless steel",15,Base metals and articles of base metal,60.999,9.646690505824635e-7
2019,398,730722,"Steel, stainless: tube or pipe fittings, threaded elbows, bends and sleeves",15,Base metals and articles of base metal,29.976,4.740556314080546e-7
2019,398,730723,"Steel, stainless: tube or pipe fittings, butt welding fittings",15,Base metals and articles of base metal,24.187,3.8250545626056235e-7
2019,398,730729,"Steel, stainless: tube or pipe fittings, n.e.s. in item no. 7307.2",15,Base metals and articles of base metal,156.804,2.4797777964808046e-6
2019,398,730791,"Iron or steel: tube or pipe fittings, flanges, other than stainless steel",15,Base metals and articles of base metal,107.51400000000001,1.7002807964773681e-6
2019,398,730792,"Iron or steel: tube or pipe fittings, threaded elbows, bends and sleeves, other than stainless steel",15,Base metals and articles of base metal,71.578,1.1319707093983766e-6
2019,398,730793,"Iron or steel: tube or pipe fittings, butt welding fittings, other than stainless steel",15,Base metals and articles of base metal,842.621,1.332563484763432e-5
2019,398,730799,"Iron or steel: tube or pipe fittings, n.e.s. in item no. 7307.9, other than stainless steel",15,Base metals and articles of base metal,1712.2459999999996,2.70783246148891e-5
2019,398,730810,Iron or steel: structures and parts thereof: bridges and bridge-sections,15,Base metals and articles of base metal,405.98699999999997,6.4204838413551464e-6
2019,398,730820,"Iron or steel: structures and parts thereof, towers and lattice masts",15,Base metals and articles of base metal,3906.315,6.17764419470161e-5
2019,398,730830,"Iron or steel: structures and parts thereof, doors, windows and their frames and thresholds for doors",15,Base metals and articles of base metal,243.541,3.851480602106653e-6
2019,398,730840,"Iron or steel: structures and parts thereof, props and similar equipment for scaffolding, shuttering or pit-propping",15,Base metals and articles of base metal,2316.0209999999997,3.6626727966016614e-5
2019,398,730890,"Iron or steel: structures and parts thereof, n.e.s. in heading no. 7308",15,Base metals and articles of base metal,13970.460999999998,2.2093593909849885e-4
2019,398,730900,"Reservoirs, tanks, vats and similar containers: for any material (excluding compressed or liquefied gas), of iron or steel, capacity exceeding 300l, whether or not lined or heat insulated",15,Base metals and articles of base metal,2621.694,4.1460795453986804e-5
2019,398,731010,"Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding compressed or liquefied gas), 50l or more capacity but not exceeding 300l",15,Base metals and articles of base metal,1570.224,2.4832316845879407e-5
2019,398,731021,"Cans: which are to be closed by soldering or crimping, for any material (excluding compressed or liquefied gas), less than 50l capacity, of iron or steel",15,Base metals and articles of base metal,346.89700000000005,5.486004682698157e-6
