t,i,j,name,k,hs02_desc,v,q
2021,398,643,Russian Federation,700600,"Glass of heading no. 7003, 7004 or 7005: bent, edge-worked, engraved, drilled, enamelled or otherwise worked, but not framed or fitted with other materials",0.302,        0.233
2021,398,643,Russian Federation,200310,"Vegetable preparations: mushrooms of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid",0.301,        0.408
2021,398,643,Russian Federation,90830,Spices: cardamoms,0.299,        0.011
2021,398,643,Russian Federation,940140,"Seats: convertible into beds, other than garden seats or camping equipment",0.298,        0.042
2021,398,643,Russian Federation,848590,"Machinery: parts, not containing electrical connectors, insulators, coils, contacts or other electrical features, n.e.s. in chapter 84",0.297,        0.010
2021,398,643,Russian Federation,690911,"Ceramic wares: for laboratory, chemical or other technical uses, of porcelain or china",0.288,        0.287
2021,398,643,Russian Federation,540120,"Sewing thread: of artificial filaments, whether or not put up for retail sale",0.286,        0.050
2021,398,643,Russian Federation,821194,"Blades: cutting, serrated or not, excluding those of heading no. 8208",0.286,        0.059
2021,398,643,Russian Federation,491000,"Calendars: printed, of any kind, including calendar blocks",0.283,        0.068
2021,398,643,Russian Federation,551519,"Fabrics, woven: of polyester staple fibres n.e.s. in chapter 55, mixed mainly or solely with fibres n.e.s. in item no. 5515.1",0.27,        0.096
2021,398,643,Russian Federation,901390,Optical appliances and instruments: parts and accessories for articles of heading no. 9013,0.269,        0.018
2021,398,643,Russian Federation,854089,Valves and tubes: n.e.s. in heading no. 8540,0.264,        0.057
2021,398,643,Russian Federation,90500,Spices: vanilla,0.261,        0.074
2021,398,643,Russian Federation,170220,"Sugars: maple sugar chemically pure, in solid form: maple syrup, not containing added flavouring or colouring matter",0.252,        0.137
2021,398,643,Russian Federation,450390,Cork: articles of natural cork other than corks and stoppers,0.252,        0.006
2021,398,643,Russian Federation,843120,Machinery: parts of the machinery of heading no. 8427,0.244,        0.079
2021,398,643,Russian Federation,680410,"Millstones and grindstones: for milling, grinding or pulping",0.242,        0.050
2021,398,643,Russian Federation,252390,Cement: hydraulic kinds n.e.s. in heading no. 2523,0.241,        0.700
2021,398,643,Russian Federation,620891,"Singlets and other vests, briefs, panties, negligees, bathrobes, dressing gowns and similar articles: women's or girls', of cotton (not knitted or crocheted)",0.241,        0.007
2021,398,643,Russian Federation,621132,"Track suits and other garments n.e.s.: men's or boys', of cotton (not knitted or crocheted)",0.239,        0.054
2021,398,643,Russian Federation,843330,Haymaking machinery,0.238,        0.140
2021,398,643,Russian Federation,740620,"Copper: powders of lamellar structure, flakes",0.235,        0.100
2021,398,643,Russian Federation,846792,"Tools: for working in the hand, parts of pneumatic tools",0.234,        0.040
2021,398,643,Russian Federation,610722,"Nightshirts and pyjamas: men's or boys', of man-made fibres, knitted or crocheted",0.23,        0.032
2021,398,643,Russian Federation,840212,Boilers: watertube boilers with a steam production not exceeding 45t per hour,0.228,        0.012
2021,398,643,Russian Federation,540710,"Fabrics, woven: from high tenacity yarn, of nylon, other polyamides or of polyesters",0.22,        0.001
2021,398,643,Russian Federation,910690,"Time recording apparatus: with clock or watch movement or with synchronous motor, n.e.s. in heading no. 9106",0.22,        0.037
2021,398,643,Russian Federation,280450,Boron: tellurium,0.218,        0.092
2021,398,643,Russian Federation,670419,"False beards, eyebrows and eyelashes, switches and the like: of synthetic textile materials",0.217,        0.009
2021,398,643,Russian Federation,820160,"Tools, hand: hedge shears, two-handed pruning shears and similar two-handed shears",0.217,        0.040
2021,398,643,Russian Federation,680430,"Stones: hand sharpening or polishing stones, of natural stone, agglomerated natural or artificial abrasives or ceramics, with or without parts of other materials",0.215,        0.006
2021,398,643,Russian Federation,851821,"Loudspeakers: single, mounted in their enclosures",0.214,        0.006
2021,398,643,Russian Federation,630492,"Furnishing articles: of cotton, not knitted or crocheted (excluding bedspreads and articles of heading no. 9404)",0.213,        0.018
2021,398,643,Russian Federation,690919,"Ceramic wares: for laboratory, chemical or other technical uses, other than articles having a hardness equivalent to 9 or more on the Mohs scale or of porcelain or china",0.213,        0.066
2021,398,643,Russian Federation,580610,Fabrics: woven pile (including terry towelling and similar terry fabrics) and chenille fabrics (excluding goods of heading no. 5807),0.211,        0.002
2021,398,643,Russian Federation,854411,"Insulated electric conductors: winding wire, of copper",0.211,        0.306
2021,398,643,Russian Federation,441510,"Wood: cases, boxes, crates, drums, similar packings and cable-drums",0.206,        1.239
2021,398,643,Russian Federation,610423,"Ensembles: women's or girls', of synthetic fibres, knitted or crocheted",0.205,        0.025
2021,398,643,Russian Federation,701919,"Glass fibres: (including glass wool), slivers, yarns and threads",0.205,        0.046
2021,398,643,Russian Federation,910700,"Time switches: with clock, watch movement or synchronous motor",0.204,        0.006
2021,398,643,Russian Federation,570299,"Carpets and other textile floor coverings: woven, (not tufted or flocked), of textile materials (other than man-made or wool or fine animal hair, not of pile construction), made up, n.e.s. in item no. 5702.10 or 5702.20",0.203,        0.020
2021,398,643,Russian Federation,810490,Magnesium: articles n.e.s. in heading no. 8104,0.203,        0.366
2021,398,643,Russian Federation,620429,"Ensembles: women's or girls', of textile materials n.e.s. in item no. 6204.2 (not knitted or crocheted)",0.202,        0.011
2021,398,643,Russian Federation,901490,Navigational instruments and appliances: parts and accessories,0.2,        0.020
2021,398,643,Russian Federation,920994,"Musical instruments: parts and accessories for the musical instruments the sound of which is produced or must be amplified electrically (eg organs, guitars and accordions)",0.2,        0.007
2021,398,643,Russian Federation,320490,"Dyes: synthetic organic products n.e.s. in heading no. 3204 (eg of a kind used as luminophores), whether or not chemically defined",0.198,        0.003
2021,398,643,Russian Federation,340530,"Polishes, creams and similar preparations: for coachwork, other than metal polishes, excluding waxes of heading no. 3404",0.198,        0.029
2021,398,643,Russian Federation,730711,"Cast iron: cast fittings, of non-malleable cast iron",0.198,        0.172
2021,398,643,Russian Federation,482190,"Paper and paperboard: labels of all kinds, unprinted",0.195,        0.060
2021,398,643,Russian Federation,721240,"Iron or non-alloy steel: flat-rolled, width less than 600mm, painted, varnished or coated with plastics",0.187,        0.115
2021,398,643,Russian Federation,621510,"Ties, bow ties and cravats: of silk or silk waste (not knitted or crocheted)",0.186,        0.004
2021,398,643,Russian Federation,901720,"Drawing, marking-out or mathematical calculating instruments",0.185,        0.024
2021,398,643,Russian Federation,830790,"Tubing: flexible, with or without fittings of base metal, other than those of iron or steel",0.184,        0.015
2021,398,643,Russian Federation,10619,"Mammals: live, other than primates, whales, dolphins and porpoises (order Cetacea), manatees and dugongs (order Sirenia)",0.182,        0.005
2021,398,643,Russian Federation,200880,"Fruit: strawberries, prepared or preserved in ways n.e.s. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",0.181,        0.164
2021,398,643,Russian Federation,560313,"Nonwovens: whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 70g/m2 but not more than 150g/m2)",0.179,        0.790
2021,398,643,Russian Federation,700320,"Glass: cast glass and rolled glass, wired sheets, whether or not having an absorbent or reflecting layer but not otherwise worked",0.178,        0.129
2021,398,643,Russian Federation,621120,Ski suits: (not knitted or crocheted),0.176,        0.004
2021,398,643,Russian Federation,100810,Cereals: buckwheat,0.174,        0.200
2021,398,643,Russian Federation,100890,Cereals: n.e.s. in chapter 10,0.174,        0.360
2021,398,643,Russian Federation,391390,"Polymers, natural and modified natural: in primary forms (excluding alginic acid, its salts and esters)",0.173,        0.021
2021,398,643,Russian Federation,610413,"Suits: women's or girls', of synthetic fibres, knitted or crocheted",0.172,        0.003
2021,398,643,Russian Federation,482020,Paper and paperboard: exercise books,0.17,        0.050
2021,398,643,Russian Federation,621410,"Shawls, scarves, mufflers, mantillas, veils and the like: of silk or silk waste (not knitted or crocheted)",0.169,           NA
2021,398,643,Russian Federation,960839,"Pens: fountain, stylograph and other pens, excluding Indian ink drawing pens",0.169,        0.049
2021,398,643,Russian Federation,700721,"Glass: safety glass, laminated, of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",0.167,        0.037
2021,398,643,Russian Federation,210120,"Extracts, essences and concentrates: of tea or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate",0.165,        0.006
2021,398,643,Russian Federation,151610,"Animal fats and oils and their fractions: partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",0.161,        0.001
2021,398,643,Russian Federation,841899,"Refrigerating or freezing equipment: parts thereof, other than furniture",0.161,        0.018
2021,398,643,Russian Federation,620819,"Slips and petticoats: women's or girls', of textile materials other than man-made fibres (not knitted or crocheted)",0.156,           NA
